# tower_count	lat	lng
3	61.48	23.87
2	61.48	23.90
3	61.48	23.91
1	61.48	23.97
1	61.48	26.88
4	61.49	21.79
1	61.49	23.33
1	61.49	23.58
1	61.49	23.70
1	61.49	23.71
2	61.49	23.72
3	61.49	23.73
3	61.49	23.75
5	61.49	23.76
4	61.49	23.77
9	61.49	23.78
6	61.49	23.79
4	61.49	23.80
5	61.49	23.81
10	61.49	23.82
6	61.49	23.83
3	61.49	23.85
1	61.49	23.87
1	61.49	23.88
1	61.49	23.93
2	61.50	21.78
1	61.50	21.81
1	61.50	23.32
1	61.50	23.34
1	61.50	23.35
1	61.50	23.36
1	61.50	23.43
1	61.50	23.44
2	61.50	23.48
2	61.50	23.50
1	61.50	23.52
2	61.50	23.53
2	61.50	23.54
2	61.50	23.55
1	61.50	23.56
1	61.50	23.58
1	61.50	23.61
3	61.50	23.67
1	61.50	23.71
4	61.50	23.73
8	61.50	23.74
14	61.50	23.75
32	61.50	23.76
39	61.50	23.77
8	61.50	23.78
11	61.50	23.79
5	61.50	23.80
8	61.50	23.81
4	61.50	23.82
2	61.50	23.83
1	61.50	23.84
1	61.50	23.85
2	61.50	23.87
1	61.50	23.88
6	61.50	23.89
1	61.50	25.69
1	61.50	26.87
2	61.51	21.77
1	61.51	23.56
1	61.51	23.57
1	61.51	23.67
4	61.51	23.68
3	61.51	23.69
4	61.51	23.70
2	61.51	23.71
2	61.51	23.72
1	61.51	23.76
4	61.51	23.77
2	61.51	23.78
4	61.51	23.79
1	61.51	23.80
4	61.51	23.81
1	61.51	23.83
1	61.51	23.85
1	61.51	23.90
2	61.51	23.91
1	61.52	23.56
3	61.52	23.64
1	61.52	23.65
3	61.52	23.66
1	61.52	23.67
2	61.52	23.92
1	61.52	23.93
1	61.52	26.86
2	61.53	23.56
1	61.53	23.62
3	61.53	23.63
3	61.53	23.64
1	61.53	23.65
1	61.53	23.66
1	61.53	23.67
1	61.53	23.87
1	61.53	23.90
2	61.53	23.94
2	61.54	23.29
1	61.54	23.31
1	61.54	23.58
2	61.54	23.61
1	61.54	23.92
1	61.54	23.94
2	61.54	23.97
1	61.54	24.00
2	61.54	24.01
1	61.54	24.02
1	61.54	24.03
1	61.55	21.60
2	61.55	23.52
1	61.55	23.55
4	61.55	23.57
1	61.55	23.58
1	61.55	23.59
5	61.55	23.60
2	61.55	23.68
1	61.55	23.94
1	61.55	24.06
2	61.55	24.07
1	61.56	21.52
1	61.56	23.52
2	61.56	23.54
3	61.56	23.55
2	61.56	23.56
1	61.56	23.58
1	61.56	23.59
1	61.56	23.60
1	61.56	24.10
1	61.56	26.84
1	61.56	29.51
1	61.57	23.45
1	61.57	23.46
1	61.57	23.49
1	61.57	23.51
1	61.57	23.60
1	61.57	23.61
1	61.57	23.90
1	61.57	24.10
1	61.58	23.49
1	61.58	26.83
2	61.59	23.41
1	61.59	24.12
1	61.59	29.49
1	61.60	23.33
1	61.60	23.35
1	61.60	23.88
1	61.60	24.15
1	61.61	23.27
1	61.61	23.28
1	61.61	23.32
1	61.61	23.60
1	61.61	24.16
1	61.61	26.77
1	61.62	23.23
1	61.62	23.50
1	61.62	23.58
1	61.62	23.59
1	61.62	23.61
1	61.62	23.87
1	61.62	24.15
2	61.63	23.20
1	61.63	23.21
1	61.63	23.84
1	61.63	26.77
1	61.64	24.19
1	61.64	24.20
1	61.65	23.19
1	61.65	24.23
2	61.65	27.05
1	61.65	27.07
1	61.65	29.42
1	61.66	23.16
1	61.66	23.17
2	61.66	23.18
1	61.66	23.82
1	61.66	24.26
1	61.66	26.77
1	61.66	26.97
1	61.67	23.17
1	61.67	26.89
1	61.67	29.41
1	61.68	24.32
1	61.68	24.34
1	61.68	26.77
1	61.68	26.86
1	61.69	23.16
1	61.69	23.87
1	61.69	24.36
1	61.69	24.40
1	61.69	26.72
1	61.69	26.73
1	61.70	23.15
1	61.70	23.36
1	61.70	24.34
1	61.70	24.43
1	61.70	24.45
1	61.71	23.15
1	61.71	23.90
1	61.71	24.34
1	61.71	24.47
1	61.71	24.53
1	61.71	24.55
1	61.71	24.61
1	61.71	24.62
1	61.71	29.26
1	61.72	26.61
1	61.72	29.28
1	61.72	29.34
1	61.73	23.13
1	61.73	23.91
2	61.73	24.67
1	61.73	24.73
2	61.73	26.52
1	61.73	26.55
1	61.73	29.29
1	61.74	24.32
1	61.74	24.74
1	61.74	24.77
1	61.74	24.79
1	61.74	26.50
1	61.74	26.51
1	61.74	29.28
1	61.74	29.40
1	61.75	23.08
1	61.75	23.10
1	61.75	24.84
2	61.76	23.07
1	61.76	23.08
1	61.76	23.98
1	61.76	26.40
3	61.77	23.06
2	61.77	23.07
1	61.77	23.08
1	61.77	23.98
1	61.77	24.07
1	61.77	24.22
1	61.77	24.89
1	61.77	29.37
1	61.78	24.17
1	61.78	24.19
1	61.78	24.26
1	61.78	26.41
1	61.78	29.32
1	61.80	24.84
1	61.80	24.97
1	61.81	23.34
1	61.81	24.26
1	61.81	24.79
1	61.81	24.82
2	61.82	24.16
1	61.82	24.19
1	61.82	24.47
1	61.82	24.80
1	61.82	25.05
1	61.82	26.34
1	61.83	24.20
1	61.83	24.28
1	61.84	24.22
1	61.84	24.80
1	61.84	25.11
1	61.85	24.81
1	61.85	25.15
2	61.85	25.19
1	61.85	26.30
1	61.86	24.82
2	61.86	24.83
1	61.87	25.23
1	61.87	26.18
1	61.88	25.27
1	61.89	24.79
1	61.90	25.31
1	61.90	26.12
1	61.90	27.81
1	61.93	25.34
1	61.94	26.10
1	61.95	25.36
1	61.97	25.39
1	61.98	26.07
1	61.99	25.46
1	62.00	26.05
1	62.01	25.54
1	62.02	25.57
1	62.02	26.05
1	62.04	25.61
1	62.06	26.04
1	62.06	27.56
1	62.07	25.60
1	62.09	25.63
1	62.10	26.01
1	62.12	25.66
1	62.12	25.98
1	62.14	25.93
1	62.17	25.68
1	62.18	25.69
1	62.18	25.74
1	62.18	25.92
1	62.19	25.70
3	62.20	23.95
1	62.20	25.71
1	62.21	25.72
1	62.21	25.90
3	62.22	25.72
1	62.22	25.73
1	62.22	25.77
8	62.23	25.72
2	62.23	25.73
4	62.23	25.74
1	62.23	25.76
4	62.23	25.77
1	62.23	25.80
1	62.23	25.81
1	62.24	24.72
1	62.24	25.69
1	62.24	25.70
2	62.24	25.71
2	62.24	25.72
6	62.24	25.74
7	62.24	25.75
3	62.24	25.76
2	62.24	25.78
2	62.24	25.79
2	62.24	25.80
1	62.24	25.81
1	62.24	25.82
1	62.24	25.83
1	62.24	25.86
1	62.24	25.89
1	62.25	24.72
1	62.25	25.68
6	62.25	25.75
1	62.25	25.76
3	62.25	25.77
1	62.25	25.79
1	62.25	25.81
1	62.25	25.88
1	62.26	25.75
1	62.26	25.76
1	62.27	24.70
1	62.27	25.57
1	62.27	25.73
1	62.29	25.72
1	62.30	24.72
1	62.30	25.71
1	62.32	25.71
1	62.33	25.71
1	62.35	25.70
1	62.36	25.70
1	62.36	28.09
1	62.37	25.70
1	62.39	25.61
1	62.40	25.52
1	62.40	25.70
1	62.40	29.57
1	62.41	25.52
1	62.41	25.70
1	62.44	29.58
1	62.45	24.74
2	62.45	25.68
1	62.47	25.45
1	62.48	29.54
1	62.49	25.44
1	62.49	25.68
1	62.50	29.55
1	62.51	25.69
1	62.52	28.62
1	62.52	28.80
1	62.53	29.54
1	62.56	25.42
1	62.56	25.68
1	62.56	29.04
1	62.57	25.67
1	62.57	29.47
1	62.59	25.69
1	62.59	29.78
1	62.60	29.52
1	62.60	29.74
1	62.60	29.75
4	62.60	29.76
1	62.60	29.77
1	62.60	29.80
1	62.60	29.83
2	62.61	25.69
2	62.61	29.53
1	62.61	29.54
2	62.61	29.74
1	62.61	29.75
1	62.61	29.76
2	62.61	29.77
3	62.61	29.78
1	62.61	29.79
3	62.61	29.81
1	62.61	29.86
1	62.61	29.89
2	62.62	29.73
1	62.62	29.74
1	62.62	29.77
1	62.62	29.78
1	62.63	29.58
1	62.63	29.70
1	62.63	29.77
1	62.64	25.68
1	62.64	29.63
1	62.65	25.71
1	62.65	29.78
1	62.66	29.61
1	62.67	25.31
1	62.68	25.76
1	62.68	29.79
1	62.72	29.86
1	62.72	29.92
2	62.74	25.77
1	62.78	25.78
1	62.78	30.06
1	62.80	30.09
1	62.81	30.14
1	62.81	30.17
1	62.82	25.81
1	62.85	30.19
1	62.86	25.81
1	62.88	25.81
1	62.88	30.20
1	62.91	30.23
1	62.92	25.81
1	62.96	25.82
1	62.96	30.20
1	62.98	24.72
1	62.98	30.60
1	62.99	25.82
1	62.99	30.20
1	63.01	25.83
2	63.03	25.81
1	63.03	30.14
1	63.05	25.82
1	63.05	25.84
1	63.07	25.85
1	63.07	25.86
1	63.09	25.86
1	63.09	30.13
1	63.11	25.81
1	63.13	25.78
1	63.15	30.13
1	63.16	25.75
1	63.19	25.71
1	63.22	25.68
1	63.24	24.33
1	63.25	24.30
1	63.27	25.64
1	63.27	30.11
1	63.29	30.08
2	63.30	30.05
1	63.31	25.62
1	63.31	30.04
1	63.31	30.09
1	63.31	30.10
2	63.32	30.03
1	63.32	30.14
1	63.34	30.37
2	63.34	30.46
2	63.35	25.60
1	63.35	30.26
1	63.35	30.30
1	63.35	30.48
1	63.36	30.36
1	63.36	30.45
1	63.37	30.48
1	63.37	30.49
1	63.38	25.59
1	63.39	25.63
1	63.39	30.34
1	63.39	30.48
1	63.40	24.14
1	63.40	30.37
1	63.42	24.19
1	63.45	25.65
1	63.48	24.14
1	63.51	25.72
2	63.53	24.20
1	63.55	25.76
1	63.58	25.77
1	63.60	25.80
1	63.63	25.79
1	63.65	25.84
1	63.69	25.90
1	63.71	25.92
1	63.72	25.92
1	63.76	25.94
1	63.80	25.91
1	63.83	25.86
1	63.84	23.13
1	63.86	25.84
1	63.88	25.81
1	63.92	25.81
1	63.95	25.80
1	63.97	25.76
1	63.99	25.76
1	64.02	25.76
1	64.04	25.79
1	64.08	25.80
1	64.14	25.80
1	64.18	25.80
1	64.21	25.82
1	64.24	25.84
1	64.26	25.87
1	64.29	25.87
1	64.31	25.86
1	64.38	25.85
1	64.42	25.80
1	64.46	25.73
1	64.53	25.67
1	64.60	25.66
1	64.64	25.64
1	64.67	25.61
1	64.72	25.57
1	64.75	25.55
1	64.77	25.55
1	64.81	25.49
1	64.83	25.51
1	64.87	25.52
1	64.90	25.53
2	64.93	25.37
1	64.93	25.51
1	64.93	25.54
1	64.95	25.70
1	64.96	25.35
1	64.96	25.52
1	64.96	25.69
1	64.97	25.66
1	64.98	25.62
1	64.99	25.51
1	64.99	25.61
1	64.99	25.62
1	65.00	25.44
3	65.00	25.45
1	65.00	25.46
4	65.00	25.47
1	65.00	25.59
1	65.00	25.69
3	65.01	25.45
4	65.01	25.46
9	65.01	25.47
10	65.01	25.48
4	65.01	25.49
1	65.01	25.50
1	65.01	25.51
1	65.01	25.52
1	65.01	25.58
1	65.01	25.80
2	65.02	25.47
1	65.02	25.48
1	65.02	25.49
7	65.02	25.51
2	65.02	25.55
1	65.02	25.82
1	65.02	25.83
1	65.03	25.41
1	65.03	25.43
1	65.03	25.45
1	65.03	25.48
1	65.03	25.49
1	65.03	25.50
1	65.03	25.51
1	65.03	25.52
1	65.03	25.53
1	65.03	25.55
1	65.04	25.45
1	65.04	25.46
1	65.04	25.47
2	65.04	25.48
2	65.04	25.55
1	65.05	25.43
1	65.05	25.45
1	65.05	25.46
1	65.05	25.48
2	65.05	25.49
1	65.05	25.53
2	65.06	25.42
4	65.06	25.43
6	65.06	25.44
2	65.06	25.45
3	65.06	25.46
2	65.06	25.48
2	65.06	25.50
2	65.07	25.42
1	65.07	25.43
1	65.07	25.44
1	65.08	25.42
1	65.08	25.44
1	65.09	25.44
1	65.10	25.43
1	65.13	25.43
2	65.15	25.43
2	65.17	25.43
1	65.20	25.42
1	65.21	25.41
1	65.24	25.38
1	65.26	25.37
1	65.27	25.36
1	65.29	25.37
1	65.31	25.37
1	65.32	25.38
2	65.33	25.37
1	65.35	25.37
1	65.37	25.38
1	65.41	25.38
1	65.43	25.38
1	65.43	27.59
1	65.45	25.38
1	65.45	27.63
1	65.47	25.35
1	65.47	27.74
1	65.49	27.88
1	65.51	25.29
1	65.52	28.01
1	65.54	28.11
1	65.55	25.24
1	65.56	28.21
1	65.57	28.24
1	65.58	25.21
1	65.58	28.26
1	65.60	25.18
1	65.60	28.31
1	65.61	25.17
1	65.61	28.38
1	65.63	25.13
2	65.64	25.11
1	65.66	24.99
1	65.66	25.06
1	65.66	25.08
1	65.67	24.91
1	65.67	25.11
1	65.67	28.47
1	65.68	24.83
1	65.69	25.13
1	65.70	24.66
1	65.70	24.67
1	65.70	25.16
1	65.72	24.60
1	65.72	24.61
1	65.72	24.63
1	65.73	25.21
1	65.74	24.59
2	65.75	24.58
1	65.75	25.27
1	65.75	28.64
2	65.76	24.57
1	65.77	24.57
1	65.78	24.54
1	65.78	25.31
1	65.79	28.72
1	65.80	24.52
1	65.80	28.76
1	65.81	24.50
1	65.81	25.29
1	65.82	25.31
1	65.84	28.85
1	65.86	24.54
1	65.86	25.24
1	65.86	28.92
1	65.88	24.55
1	65.88	28.96
1	65.90	24.57
1	65.90	25.19
1	65.93	24.62
1	65.93	29.06
1	65.94	29.08
1	65.95	25.15
1	65.95	29.10
1	65.95	29.13
1	65.95	29.15
1	65.96	29.16
1	65.98	24.68
1	66.00	25.08
1	66.03	24.72
1	66.04	25.03
1	66.08	24.76
1	66.08	25.10
1	66.09	24.80
1	66.13	24.87
1	66.13	24.90
1	66.14	25.14
1	66.15	24.97
1	66.16	25.07
1	66.16	25.16
1	66.16	25.22
1	66.19	25.29
1	66.23	25.31
1	66.25	25.38
1	66.27	23.70
1	66.27	25.33
1	66.30	25.40
1	66.31	23.66
1	66.32	23.67
1	66.35	25.36
1	66.36	25.41
1	66.39	25.41
1	66.41	25.40
1	66.42	25.44
1	66.43	25.44
1	66.43	25.50
1	66.43	25.54
1	66.44	25.56
1	66.46	25.58
1	66.46	25.59
1	66.47	23.73
1	66.47	25.61
2	66.48	25.63
1	66.49	25.70
1	66.49	25.71
1	66.49	25.77
1	66.50	25.67
1	66.50	25.71
4	66.50	25.72
3	66.50	25.73
4	66.50	25.74
2	66.50	25.75
1	66.50	25.76
1	66.51	23.79
1	66.51	25.64
1	66.51	25.73
1	66.52	25.70
1	66.52	25.75
1	66.52	25.76
1	66.53	25.68
1	66.54	25.82
1	66.55	25.65
1	66.56	25.90
1	66.57	25.63
1	66.57	25.97
1	66.58	26.02
1	66.59	23.87
1	66.59	25.61
1	66.61	26.11
1	66.62	25.52
1	66.62	25.53
1	66.62	26.23
1	66.63	26.41
1	66.66	25.44
1	66.67	26.56
1	66.68	23.90
2	66.68	26.67
1	66.69	25.42
1	66.69	27.88
1	66.69	27.98
1	66.69	28.03
1	66.70	27.55
1	66.70	27.64
1	66.70	27.71
1	66.71	26.88
1	66.71	27.07
1	66.71	27.21
1	66.71	27.53
1	66.72	27.35
1	66.72	27.36
1	66.73	23.91
1	66.73	28.12
1	66.76	23.95
1	66.76	28.60
1	66.77	25.43
1	66.78	28.22
1	66.80	28.33
1	66.81	28.48
1	66.83	25.40
1	66.83	25.43
1	66.83	28.65
1	66.83	28.67
1	66.87	25.45
1	66.90	25.39
1	66.93	25.36
1	66.98	25.28
1	67.03	25.12
1	67.10	25.08
1	67.14	25.02
1	67.17	24.96
1	67.18	24.94
1	67.22	24.92
1	67.24	24.91
1	67.29	24.89
1	67.33	24.91
1	67.37	26.60
1	67.37	29.37
1	67.39	24.91
1	67.46	24.92
1	67.51	24.90
1	67.56	24.92
1	67.64	24.96
1	67.65	25.07
1	67.66	25.09
1	67.71	26.75
4	67.74	25.22
1	67.74	25.24
1	67.74	25.26
1	67.93	23.66
1	68.34	27.50
1	68.38	27.40
1	68.39	22.84
1	68.40	27.44
1	68.41	27.42
1	68.42	27.41
1	68.42	27.42
1	68.46	22.54
1	68.48	22.17
1	68.51	22.02
1	68.57	21.90
1	68.64	21.62
1	68.70	21.44
1	68.75	21.39
3	68.75	27.52
1	68.85	21.12
1	68.86	21.11
1	68.90	20.99
1	68.97	20.92
1	69.01	20.88
1	69.03	20.83
1	69.05	20.80
1	69.21	19.61
1	69.21	19.77
1	69.28	19.53
1	69.29	19.94
1	69.36	20.17
1	69.38	20.25
1	69.47	19.78
1	69.50	19.77
